item_id,task,png,isolation,notes
U2S1-1140,"Complete a multiplication quiz on https://www.coolmath4kids.com/, covering multiplication facts for 11-12. The quiz should consist of 10 questions, with unlimited time allowed for each. The goal is to achieve a perfect score of 10 out of 10.",png/U2S1-1140.png,,
U2S1-1141,Find the HGX H100 driver for Ubuntu 22.04 on AMD64 CPU.,png/U2S1-1141.png,,
U2S1-1142,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-1142.png,,
U2S1-1143,Find a neurosurgeon who is over 50 years old and has an appointment available tomorrow.,png/U2S1-1143.png,,
U2S1-1144,Browse recipes for gluten-free chocolate chip cookies that can be made without nuts.,png/U2S1-1144.png,,
U2S1-1145,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",png/U2S1-1145.png,,
U2S1-1146,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-1146.png,,
U2S1-1147,Look for the largest hunting land for auction in Kansas high plain region with mineral rights posted in the last seven days.,png/U2S1-1147.png,,
U2S1-1148,Find press releases by the antitrust division in 2022.,png/U2S1-1148.png,,
U2S1-1149,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-1149.png,,
U2S1-1150,"Search for rentals in Corning, CA with a maximum price of $1500.",png/U2S1-1150.png,,
U2S1-1151,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1151.png,,
U2S1-1152,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1152.png,,
U2S1-1153,Find a neurosurgeon who is over 50 years old and has an appointment available tomorrow.,png/U2S1-1153.png,,
U2S1-1154,Show me Diagnoses & Treatment for Female infertility.,png/U2S1-1154.png,,
U2S1-1155,Find a neurosurgeon who is over 50 years old and has an appointment available tomorrow.,png/U2S1-1155.png,,
U2S1-1156,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-1156.png,,
U2S1-1157,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-1157.png,,
U2S1-1158,Check if a visa is required to work in the UK for longer than 6 months in Healthcare as an American citizen.,png/U2S1-1158.png,,
U2S1-1159,Find the next available date for Albion Basin.,png/U2S1-1159.png,,
U2S1-1160,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1160.png,,
U2S1-1161,"Search for rentals in Corning, CA with a maximum price of $1500.",png/U2S1-1161.png,,
U2S1-1162,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1162.png,,
U2S1-1163,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1163.png,,
U2S1-1164,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-1164.png,,
U2S1-1165,Show me Diagnoses & Treatment for Female infertility.,png/U2S1-1165.png,,
U2S1-1166,Find the Eligibility to get the child benefit and How it works and how to claim,png/U2S1-1166.png,,
U2S1-1167,Calculate the shipping cost for 4 pound package from Texas to New York.,png/U2S1-1167.png,,
U2S1-1168,"Find a female MD Cardiologist in Jacksonville, Florida.",png/U2S1-1168.png,,
U2S1-1169,Find a 2022 Tesla Model 3 on CarMax.,png/U2S1-1169.png,,
U2S1-1170,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-1170.png,,
U2S1-1171,Look for the best rated BBB accredited charity near 12023.,png/U2S1-1171.png,,
U2S1-1172,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1172.png,,
U2S1-1173,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-1173.png,,
U2S1-1174,"Complete a multiplication quiz on https://www.coolmath4kids.com/, covering multiplication facts for 11-12. The quiz should consist of 10 questions, with unlimited time allowed for each. The goal is to achieve a perfect score of 10 out of 10.",png/U2S1-1174.png,,
U2S1-1175,Look for the largest hunting land for auction in Kansas high plain region with mineral rights posted in the last seven days.,png/U2S1-1175.png,,
U2S1-1176,Show me Diagnoses & Treatment for Female infertility.,png/U2S1-1176.png,,
U2S1-1177,Find the HGX H100 driver for Ubuntu 22.04 on AMD64 CPU.,png/U2S1-1177.png,,
U2S1-1178,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-1178.png,,
U2S1-1179,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-1179.png,,
U2S1-1180,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym.",png/U2S1-1180.png,,
U2S1-1181,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-1181.png,,
U2S1-1182,"Find a female MD Cardiologist in Jacksonville, Florida.",png/U2S1-1182.png,,
U2S1-1183,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-1183.png,,
U2S1-1184,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1184.png,,
U2S1-1185,Find press releases by the antitrust division in 2022.,png/U2S1-1185.png,,
U2S1-1186,Look for the best rated BBB accredited charity near 12023.,png/U2S1-1186.png,,
U2S1-1187,"Get quotes for a package weighing 10 lbs with dimensions of 2 inches in length, width, and height, being shipped from Long Beach, 90802 to Portland, 97201.",png/U2S1-1187.png,,
U2S1-1188,Search for regular weekday jobs around 14810 that I can start within two weeks or three.,png/U2S1-1188.png,,
U2S1-1189,Find a 2022 Tesla Model 3 on CarMax.,png/U2S1-1189.png,,
U2S1-1190,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-1190.png,,
U2S1-1191,Find press releases by the antitrust division in 2022.,png/U2S1-1191.png,,
U2S1-1192,Find the best-selling vinyl record by an artist from New York City in the classical music genre.,png/U2S1-1192.png,,
U2S1-1193,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-1193.png,,
U2S1-1194,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-1194.png,,
U2S1-1195,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-1195.png,,
U2S1-1196,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-1196.png,,
U2S1-1197,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-1197.png,,
U2S1-1198,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-1198.png,,
U2S1-1199,Tell me information about what identification I need to bring on my trip on Amtrak.,png/U2S1-1199.png,,
U2S1-1200,"Find a female MD Cardiologist in Jacksonville, Florida.",png/U2S1-1200.png,,
U2S1-1201,Find 12 Monkeys community and view the latest posts mentioning James Cole.,png/U2S1-1201.png,,
U2S1-1202,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-1202.png,,
U2S1-1203,Find a 2022 Tesla Model 3 on CarMax.,png/U2S1-1203.png,,
U2S1-1204,Look for the best rated BBB accredited charity near 12023.,png/U2S1-1204.png,,
U2S1-1205,Find the Eligibility to get the child benefit and How it works and how to claim,png/U2S1-1205.png,,
U2S1-1206,Find press releases by the antitrust division in 2022.,png/U2S1-1206.png,,
U2S1-1207,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1207.png,,
U2S1-1208,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-1208.png,,
U2S1-1209,Check the status of bus S92 for any disruptions on new.mta.info.,png/U2S1-1209.png,,
U2S1-1210,Identify the open issue with the most comments in the first trending open-source repository this week.,png/U2S1-1210.png,,
U2S1-1211,"See Nissan and Honda cars for sale near Kentwood, MI 49512 on CarMax.",png/U2S1-1211.png,,
U2S1-1212,Find the HGX H100 driver for Ubuntu 22.04 on AMD64 CPU.,png/U2S1-1212.png,,
U2S1-1213,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-1213.png,,
U2S1-1214,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1214.png,,
U2S1-1215,Find an energetic hairless dog with medium barking.,png/U2S1-1215.png,,
U2S1-1216,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-1216.png,,
U2S1-1217,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-1217.png,,
U2S1-1218,"Find parking near the San Francisco Museum of Modern Art from June 18, 1:00 PM to 5:00 PM. I'm driving a Ford F-150 and need a garage that allows in-and-out privileges. If there are multiple options, show me the details of the one with the lowest price.",png/U2S1-1218.png,,
U2S1-1219,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1219.png,,
U2S1-1220,Find the HGX H100 driver for Ubuntu 22.04 on AMD64 CPU.,png/U2S1-1220.png,,
U2S1-1221,Find press releases by the antitrust division in 2022.,png/U2S1-1221.png,,
U2S1-1222,Pass the first trending chess puzzle.,png/U2S1-1222.png,,
U2S1-1223,"Complete a multiplication quiz on https://www.coolmath4kids.com/, covering multiplication facts for 11-12. The quiz should consist of 10 questions, with unlimited time allowed for each. The goal is to achieve a perfect score of 10 out of 10.",png/U2S1-1223.png,,
U2S1-1224,Find a neurosurgeon who is over 50 years old and has an appointment available tomorrow.,png/U2S1-1224.png,,
U2S1-1225,"Search for papers related to reinforcement learning under the topics of computer science and mathematics on arxiv, with recent submission dates between September 2024 and January 2025.",png/U2S1-1225.png,,
U2S1-1226,Calculate the shipping cost for 4 pound package from Texas to New York.,png/U2S1-1226.png,,
U2S1-1227,Browse recipes for gluten-free chocolate chip cookies that can be made without nuts.,png/U2S1-1227.png,,
U2S1-1228,Find a 2022 Tesla Model 3 on CarMax.,png/U2S1-1228.png,,
U2S1-1229,Look for the best rated BBB accredited charity near 12023.,png/U2S1-1229.png,,
U2S1-1230,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-1230.png,,
U2S1-1231,Find a house cleaning service in 10001 on a weekly basis.,png/U2S1-1231.png,,
U2S1-1232,"Estimate the federal income tax I would owe on $158,500 of taxable income in ZIP code 97007, filing as single.",png/U2S1-1232.png,,
