item_id,agent_file,task_id,frame_index,confirmed_task
B2-0429,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,32,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0430,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,212,Find Devin Booker's highest-scoring points per game playoff run.
B2-0431,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,130,Find Devin Booker's highest-scoring points per game playoff run.
B2-0432,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,55,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0433,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,89,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0434,operator_results.json,ef289e34a2f59a707cb07e2a6229ff03,74,Compare the Acura CL 2003 with the ILX 2022.
B2-0435,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,187,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0436,seeact_results.json,f2be37a9a60fbc25b6b11cf622d17352,13,Find obedience trials in state of New York during the month of May.
B2-0437,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,128,Find a white female kitten within 35 miles of zip 77494.
B2-0438,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,206,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0439,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,97,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0440,operator_results.json,28e7574e7bd6d14f36d2988a5ef2bd23,37,"Get a part-time job within 5 miles of Moscow, Idaho in the accommodation and food services industry, as a chef, and show jobs for corporate only."
B2-0441,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,147,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0442,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,467,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access."
B2-0443,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,38,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0444,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,103,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0445,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,52,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0446,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,86,Find a white female kitten within 35 miles of zip 77494.
B2-0447,operator_results.json,a48e2f1ee8d87eaeea56fe5e730427e6,19,Pass the first trending chess puzzle.
B2-0448,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,87,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0449,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,160,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0450,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,100,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0451,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,68,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0452,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,176,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0453,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,133,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0454,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,74,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0455,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,96,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0456,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,160,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0457,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,184,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0458,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,94,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0459,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,57,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0460,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,107,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0461,operator_results.json,28e7574e7bd6d14f36d2988a5ef2bd23,20,"Get a part-time job within 5 miles of Moscow, Idaho in the accommodation and food services industry, as a chef, and show jobs for corporate only."
B2-0462,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,140,Find Devin Booker's highest-scoring points per game playoff run.
B2-0463,claude_computer_use_3.7_results.json,11abb668c751dd56bb41f296a8bb3a13,19,Find a store near zip 30010 that provides authorized Apple services for imacs and make this one my store.
B2-0464,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,26,Find Devin Booker's highest-scoring points per game playoff run.
B2-0465,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,105,Find a white female kitten within 35 miles of zip 77494.
B2-0466,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,13,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0467,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,80,Find a white female kitten within 35 miles of zip 77494.
B2-0468,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,166,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0469,operator_results.json,bf3b311cc8dce16d3de844f4b5875dfd,24,Compare Apple watches and  learn more about the ultra version on apple.
B2-0470,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,88,Find Devin Booker's highest-scoring points per game playoff run.
B2-0471,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,19,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0472,operator_results.json,f2be37a9a60fbc25b6b11cf622d17352,75,Find obedience trials in state of New York during the month of May.
B2-0473,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,84,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0474,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,112,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0475,operator_results.json,b2f4fde2fce122a93c7b578086cb0585,479,"Find the cheapest hotel + flight + car package from New York to San Francisco, departing tomorrow and returning on the fourth day from departure, for two adults and a six-year-old child. The package should be one room with free breakfast and spa access."
B2-0476,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,87,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0477,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,149,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0478,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,73,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0479,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,153,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0480,operator_results.json,7e1047f4803237f319c004f7a7f6bccb,50,"Discover the trade-in value of my Intel 7th generation i3 Windows 10, HP laptop in fair condition,  which has 8 GB memory and can be powered on, proceed for the in-store trade-in."
B2-0481,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,92,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0482,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,314,Find Devin Booker's highest-scoring points per game playoff run.
B2-0483,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,46,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0484,operator_results.json,33bd2cdcea4fcc42a09a8a1e4e5841c6,130,"Add a 5-piece Tenders Combo to my bag with Sweet Corn as the side, Sweet Tea as the drink, and both Honey BBQ and Honey Mustard sauces. Select the store closest to Zip code 10001 for pick-up tomorrow at 12:00 PM."
B2-0485,browser_use_results.json,905cb53061c33aa2d77e485fe1fca516,5,Browse dermatologists within 10 miles of zip code 10019 and filter by only those who accept Blue Medicare Advantage.
B2-0486,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,128,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0487,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,70,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0488,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,113,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
B2-0489,operator_results.json,fe33894188d20d7469f37a9fd855e7ff,160,"Find me Python 3.9 packages on PyPI that are designed for the Web Environment, licensed under MIT, have a stable production status, and are intended for developers."
B2-0490,operator_results.json,4639a54f3ab549864fd8d60b7398b1e1,121,Find a white female kitten within 35 miles of zip 77494.
B2-0491,operator_results.json,2e4e21cf1449c6894b17d571c47b77ea,140,Find an English bulldog near zip code 90028 that was cared for by a private owner.
B2-0492,operator_results.json,b3f8bd9198d9d157e0848109563c4b23,73,"Find a permanent job in Logistics within 20 miles of New York, zip 11005, in the middle-income range for a high school diploma holder."
B2-0493,operator_results.json,6b2cfae0ef25c73d1224b6ab74cb8b63,213,Find Devin Booker's highest-scoring points per game playoff run.
B2-0494,operator_results.json,a13e4231a3d6a7000c622c56448d97ba,102,"Find an Airbnb in Cleveland for three nights. The check-in date is the day after tomorrow. We have 2 adults, 2 kids, and 1 pet. The budget is $100 to $300 per night. Essential amenities include free parking, a washer, and a gym."
